rowspan=2 13Item Type,rowspan=2 13Level,Maximum Health,,Maximum Magicka and Stamina
13Normal,13Fine,13Superior,13Epic,13Legendary,13Normal,13Fine,13Superior,13Epic,13Legendary
Pewter,1,11 (white) / 38 (green) / 49 (blue) / 66 (purple) / 82 (gold),10 (white) / 35 (green) / 45 (blue) / 60 (purple) / 75 (gold)
42,242 (white) / 264 (green) / 275 (blue) / 291 (purple) / 308 (gold),220 (white) / 240 (green) / 250 (blue) / 265 (purple) / 280 (gold)
44,253 (white) / 275 (green) / 286 (blue) / 302 (purple) / 319 (gold),230 (white) / 250 (green) / 260 (blue) / 275 (purple) / 290 (gold)
46,264 (white) / 286 (green) / 297 (blue) / 313 (purple) / 330 (gold),240 (white) / 260 (green) / 270 (blue) / 285 (purple) / 300 (gold)
48,275 (white) / 297 (green) / 308 (blue) / 324 (purple) / 341 (gold),250 (white) / 270 (green) / 280 (blue) / 295 (purple) / 310 (gold)
50,286 (white) / 308 (green) / 319 (blue) / 335 (purple) / 352 (gold),260 (white) / 280 (green) / 290 (blue) / 305 (purple) / 320 (gold)
Silver,CP10,297 (white) / 308 (green) / 330 (blue) / 346 (purple) / 357 (gold),270 (white) / 280 (green) / 300 (blue) / 315 (purple) / 325 (gold)
CP20,308 (white) / 319 (green) / 341 (blue) / 357 (purple) / 368 (gold),280 (white) / 290 (green) / 310 (blue) / 325 (purple) / 335 (gold)
CP30,313 (white) / 324 (green) / 346 (blue) / 363 (purple) / 374 (gold),285 (white) / 295 (green) / 315 (blue) / 330 (purple) / 340 (gold)
CP40,324 (white) / 335 (green) / 357 (blue) / 374 (purple) / 385 (gold),295 (white) / 305 (green) / 325 (blue) / 340 (purple) / 350 (gold)
CP50,330 (white) / 341 (green) / 363 (blue) / 379 (purple) / 390 (gold),300 (white) / 310 (green) / 330 (blue) / 345 (purple) / 355 (gold)
CP60,341 (white) / 352 (green) / 374 (blue) / 390 (purple) / 401 (gold),310 (white) / 320 (green) / 340 (blue) / 355 (purple) / 365 (gold)
CP70,346 (white) / 357 (green) / 379 (blue) / 396 (purple) / 407 (gold),315 (white) / 325 (green) / 345 (blue) / 360 (purple) / 370 (gold)
Electrum,CP80,357 (white) / 368 (green) / 390 (blue) / 407 (purple) / 418 (gold),325 (white) / 335 (green) / 355 (blue) / 370 (purple) / 380 (gold)
CP90,363 (white) / 374 (green) / 396 (blue) / 412 (purple) / 423 (gold),330 (white) / 340 (green) / 360 (blue) / 375 (purple) / 385 (gold)
CP100,374 (white) / 385 (green) / 407 (blue) / 423 (purple) / 434 (gold),340 (white) / 350 (green) / 370 (blue) / 385 (purple) / 395 (gold)
CP110,379 (white) / 390 (green) / 412 (blue) / 429 (purple) / 440 (gold),345 (white) / 355 (green) / 375 (blue) / 390 (purple) / 400 (gold)
CP120,390 (white) / 401 (green) / 423 (blue) / 440 (purple) / 451 (gold),355 (white) / 360 (green) / 385 (blue) / 400 (purple) / 410 (gold)
CP130,396 (white) / 407 (green) / 429 (blue) / 445 (purple) / 456 (gold),360 (white) / 370 (green) / 390 (blue) / 405 (purple) / 415 (gold)
CP140,407 (white) / 423 (green) / 440 (blue) / 456 (purple) / 467 (gold),370 (white) / 385 (green) / 400 (blue) / 415 (purple) / 425 (gold)
Platinum,CP150,412 (white) / 423 (green) / 445 (blue) / 456 (purple) / 473 (gold),375 (white) / 385 (green) / 405 (blue) / 415 (purple) / 430 (gold)
CP160,422 (white) / 429 (green) / 455 (blue) / 466 (purple) / 482 (gold),384 (white) / 390 (green) / 414 (blue) / 424 (purple) / 439 (gold)
